Date,Time,Open,High,Low,Close,Volume
2023-06-21,07:20:00,43.64,43.64,43.63,43.64,24410.0
2023-06-21,07:21:00,43.65,43.65,43.649,43.649,5150.0
2023-06-21,07:22:00,43.631,43.664,43.63,43.664,30740.0
2023-06-21,07:24:00,43.65,43.65,43.65,43.65,7300.0
2023-06-21,07:25:00,43.65,43.65,43.644,43.644,2320.0
2023-06-21,07:26:00,43.64,43.64,43.64,43.64,5760.0
2023-06-21,07:27:00,43.641,43.641,43.631,43.631,24160.0
2023-06-21,07:28:00,43.641,43.641,43.631,43.632,19310.0
2023-06-21,07:29:00,43.63,43.63,43.61,43.612,36250.0
2023-06-21,07:30:00,43.61,43.622,43.61,43.611,34560.0
2023-06-21,07:31:00,43.631,43.631,43.63,43.63,24520.0
2023-06-21,07:32:00,43.612,43.615,43.612,43.615,17690.0
2023-06-21,07:33:00,43.63,43.63,43.628,43.628,11500.0
2023-06-21,07:34:00,43.62,43.62,43.615,43.615,8220.0
2023-06-21,07:35:00,43.611,43.611,43.601,43.601,36850.0
2023-06-21,07:36:00,43.629,43.639,43.628,43.639,19820.0
2023-06-21,07:38:00,43.63,43.63,43.63,43.63,14710.0
2023-06-21,07:39:00,43.63,43.63,43.6,43.6,64840.0
2023-06-21,07:40:00,43.6,43.6,43.588,43.6,67510.0
2023-06-21,07:41:00,43.6,43.619,43.6,43.619,16640.0
2023-06-21,07:43:00,43.611,43.628,43.611,43.628,20640.0
2023-06-21,07:44:00,43.625,43.63,43.625,43.63,15110.0
2023-06-21,07:46:00,43.625,43.628,43.625,43.628,11650.0
2023-06-21,07:47:00,43.63,43.63,43.63,43.63,12280.0
2023-06-21,07:48:00,43.63,43.63,43.63,43.63,10300.0
2023-06-21,07:50:00,43.62,43.62,43.611,43.611,16780.0
2023-06-21,07:51:00,43.61,43.61,43.597,43.597,12350.0
2023-06-21,07:53:00,43.59,43.6,43.59,43.6,10790.0
2023-06-21,07:54:00,43.612,43.612,43.612,43.612,8410.0
2023-06-21,07:55:00,43.617,43.617,43.6,43.6,7810.0
2023-06-21,07:56:00,43.606,43.606,43.606,43.606,4650.0
2023-06-21,07:57:00,43.605,43.605,43.603,43.603,11780.0
2023-06-21,07:59:00,43.6,43.6,43.6,43.6,4840.0
2023-06-21,08:00:00,43.722,43.808,43.58,43.58,556390.0
2023-06-21,08:01:00,43.576,43.854,43.57,43.58,95130.0
2023-06-21,08:02:00,43.579,43.89,43.558,43.58,72820.0
2023-06-21,08:03:00,43.858,43.894,43.58,43.613,33580.0
2023-06-21,08:04:00,43.59,43.59,43.59,43.59,6460.0
2023-06-21,08:05:00,43.582,43.5834,43.521,43.521,117290.0
2023-06-21,08:06:00,43.518,43.52,43.47,43.5,170430.0
2023-06-21,08:07:00,43.499,43.5,43.4755,43.5,43290.0
2023-06-21,08:08:00,43.515,43.54,43.5,43.525,59420.0
2023-06-21,08:09:00,43.502,43.548,43.4502,43.481,112670.0
2023-06-21,08:10:00,43.46,43.484,43.46,43.471,69420.0
2023-06-21,08:11:00,43.47,43.498,43.46,43.48,238560.0
2023-06-21,08:12:00,43.48,43.49,43.48,43.48,153240.0
2023-06-21,08:13:00,43.482,43.498,43.479,43.481,46950.0
2023-06-21,08:14:00,43.496,43.496,43.47,43.48,54970.0
2023-06-21,08:15:00,43.48,43.496,43.48,43.48,40710.0
2023-06-21,08:16:00,43.48,43.538,43.48,43.515,47460.0
2023-06-21,08:17:00,43.515,43.529,43.5,43.529,25320.0
2023-06-21,08:18:00,43.507,43.525,43.5,43.525,33040.0
2023-06-21,08:19:00,43.525,43.525,43.48,43.503,52930.0
2023-06-21,08:20:00,43.501,43.52,43.501,43.52,6110.0
2023-06-21,08:21:00,43.5,43.5,43.481,43.486,35050.0
2023-06-21,08:22:00,43.481,43.49,43.48,43.48,23760.0
2023-06-21,08:23:00,43.475,43.5,43.463,43.5,47090.0
2023-06-21,08:24:00,43.519,43.519,43.49,43.519,27020.0
2023-06-21,08:25:00,43.5,43.5,43.48,43.48,33380.0
2023-06-21,08:26:00,43.492,43.499,43.478,43.499,41160.0
2023-06-21,08:27:00,43.48,43.499,43.47,43.496,43760.0
2023-06-21,08:28:00,43.48,43.511,43.48,43.511,30540.0
2023-06-21,08:29:00,43.511,43.519,43.492,43.492,30870.0
2023-06-21,08:30:00,43.464,43.552,43.463,43.535,94080.0
2023-06-21,08:31:00,43.56,43.56,43.47,43.47,87940.0
2023-06-21,08:32:00,43.483,43.5,43.483,43.49,26900.0
2023-06-21,08:33:00,43.48,43.495,43.466,43.466,20680.0
2023-06-21,08:34:00,43.467,43.489,43.45,43.451,49990.0
2023-06-21,08:35:00,43.45,43.453,43.427,43.427,108100.0
2023-06-21,08:36:00,43.427,43.45,43.411,43.45,61900.0
2023-06-21,08:37:00,43.45,43.48,43.45,43.455,4043710.0
2023-06-21,08:38:00,43.462,43.466,43.442,43.45,39940.0
2023-06-21,08:39:00,43.4412,43.4781,43.4412,43.478,47210.0
2023-06-21,08:40:00,43.48,43.485,43.48,43.48,25650.0
2023-06-21,08:41:00,43.48,43.519,43.48,43.519,46440.0
2023-06-21,08:42:00,43.49,43.52,43.489,43.491,37460.0
2023-06-21,08:43:00,43.495,43.515,43.47,43.475,45680.0
2023-06-21,08:44:00,43.475,43.5,43.465,43.465,26130.0
2023-06-21,08:45:00,43.4964,43.4964,43.47,43.47,29490.0
2023-06-21,08:46:00,43.476,43.476,43.476,43.476,5090.0
2023-06-21,08:47:00,43.475,43.476,43.47,43.476,40880.0
2023-06-21,08:48:00,43.468,43.469,43.468,43.468,16140.0
2023-06-21,08:49:00,43.46,43.462,43.46,43.46,24760.0
2023-06-21,08:50:00,43.472,43.472,43.452,43.452,34170.0
2023-06-21,08:51:00,43.461,43.47,43.459,43.47,21180.0
2023-06-21,08:52:00,43.475,43.475,43.453,43.453,21320.0
2023-06-21,08:53:00,43.475,43.475,43.455,43.47,13830.0
2023-06-21,08:54:00,43.453,43.46,43.443,43.443,51160.0
2023-06-21,08:55:00,43.455,43.456,43.45,43.45,21630.0
2023-06-21,08:56:00,43.451,43.49,43.451,43.49,39790.0
2023-06-21,08:57:00,43.4892,43.49,43.484,43.484,19230.0
2023-06-21,08:58:00,43.48,43.48,43.471,43.471,14150.0
2023-06-21,08:59:00,43.469,43.48,43.467,43.467,22630.0
2023-06-21,09:00:00,43.4629,43.489,43.462,43.489,16240.0
2023-06-21,09:01:00,43.492,43.492,43.48,43.48,19320.0
2023-06-21,09:02:00,43.483,43.483,43.461,43.461,62560.0
2023-06-21,09:03:00,43.464,43.464,43.464,43.464,9360.0
2023-06-21,09:04:00,43.479,43.479,43.46,43.47,28640.0
2023-06-21,09:05:00,43.462,43.462,43.4547,43.4547,25710.0
2023-06-21,09:06:00,43.456,43.456,43.44,43.451,73870.0
2023-06-21,09:07:00,43.45,43.45,43.42,43.42,69830.0
2023-06-21,09:08:00,43.419,43.448,43.419,43.448,18660.0
2023-06-21,09:09:00,43.457,43.457,43.45,43.457,15660.0
2023-06-21,09:10:00,43.45,43.451,43.45,43.451,10890.0
2023-06-21,09:11:00,43.465,43.474,43.46,43.46,31890.0
2023-06-21,09:12:00,43.4541,43.4724,43.452,43.4724,10980.0
2023-06-21,09:13:00,43.473,43.473,43.46,43.46,13580.0
2023-06-21,09:14:00,43.4614,43.475,43.4614,43.47,11260.0
2023-06-21,09:15:00,43.47,43.4975,43.47,43.4975,26940.0
2023-06-21,09:16:00,43.481,43.485,43.467,43.467,20430.0
2023-06-21,09:17:00,43.462,43.475,43.46,43.474,44850.0
2023-06-21,09:18:00,43.476,43.545,43.46,43.533,96420.0
2023-06-21,09:19:00,43.52,43.5266,43.497,43.5,74670.0
2023-06-21,09:20:00,43.529,43.529,43.517,43.525,19570.0
2023-06-21,09:21:00,43.515,43.53,43.5,43.529,78990.0
2023-06-21,09:22:00,43.532,43.544,43.52,43.544,34980.0
2023-06-21,09:23:00,43.545,43.548,43.535,43.545,30810.0
2023-06-21,09:24:00,43.545,43.585,43.545,43.58,124050.0
2023-06-21,09:25:00,43.583,43.588,43.567,43.588,101260.0
2023-06-21,09:26:00,43.564,43.5848,43.554,43.579,87510.0
2023-06-21,09:27:00,43.553,43.577,43.55,43.56,119360.0
2023-06-21,09:28:00,43.576,43.576,43.504,43.515,93410.0
2023-06-21,09:29:00,43.5,43.524,43.485,43.5,72950.0
2023-06-21,09:30:00,43.501,43.615,43.35,43.383,7274770.0
2023-06-21,09:31:00,43.3926,43.587,43.373,43.5454,1722190.0
2023-06-21,09:32:00,43.535,43.614,43.534,43.575,2072260.0
2023-06-21,09:33:00,43.566,43.573,43.42,43.446,2198450.0
2023-06-21,09:34:00,43.456,43.5,43.362,43.426,1601280.0
2023-06-21,09:35:00,43.413,43.483,43.405,43.45,1095510.0
2023-06-21,09:36:00,43.436,43.57,43.4205,43.4666,1739370.0
2023-06-21,09:37:00,43.459,43.4814,43.302,43.337,2668660.0
2023-06-21,09:38:00,43.3365,43.35,43.301,43.341,1855440.0
2023-06-21,09:39:00,43.332,43.4,43.28,43.348,2125440.0
2023-06-21,09:40:00,43.3535,43.359,43.245,43.321,2731370.0
2023-06-21,09:41:00,43.3141,43.3205,43.214,43.249,2741590.0
2023-06-21,09:42:00,43.255,43.267,43.211,43.2237,1819450.0
2023-06-21,09:43:00,43.222,43.2517,43.1758,43.1884,3106160.0
2023-06-21,09:44:00,43.195,43.222,43.125,43.1814,1921290.0
2023-06-21,09:45:00,43.173,43.181,43.03,43.031,2420970.0
2023-06-21,09:46:00,43.037,43.102,43.0313,43.0846,1893640.0
2023-06-21,09:47:00,43.0902,43.102,43.015,43.0401,1729730.0
2023-06-21,09:48:00,43.05,43.101,43.007,43.025,1995760.0
2023-06-21,09:49:00,43.0305,43.031,42.951,42.957,2914440.0
2023-06-21,09:50:00,42.957,43.045,42.934,43.034,2453970.0
2023-06-21,09:51:00,43.0307,43.09,42.964,42.9938,1931130.0
2023-06-21,09:52:00,42.97,42.999,42.945,42.967,1510480.0
2023-06-21,09:53:00,42.965,42.965,42.8,42.8533,3741400.0
2023-06-21,09:54:00,42.866,42.891,42.776,42.8134,2289060.0
2023-06-21,09:55:00,42.818,42.853,42.8,42.8415,1948800.0
2023-06-21,09:56:00,42.838,42.844,42.724,42.75,2631540.0
2023-06-21,09:57:00,42.75,42.791,42.686,42.735,2753000.0
2023-06-21,09:58:00,42.745,42.7628,42.655,42.667,2301960.0
2023-06-21,09:59:00,42.6675,42.714,42.6135,42.63,2479030.0
2023-06-21,10:00:00,42.63,42.6709,42.522,42.555,4227440.0
2023-06-21,10:01:00,42.5485,42.573,42.394,42.4083,4420040.0
2023-06-21,10:02:00,42.411,42.462,42.3593,42.407,3334440.0
2023-06-21,10:03:00,42.407,42.464,42.333,42.443,3500650.0
2023-06-21,10:04:00,42.434,42.514,42.42,42.503,2609870.0
2023-06-21,10:05:00,42.5044,42.545,42.47,42.483,2833990.0
2023-06-21,10:06:00,42.476,42.494,42.417,42.4425,2333800.0
2023-06-21,10:07:00,42.44,42.48,42.432,42.454,1594410.0
2023-06-21,10:08:00,42.4538,42.515,42.431,42.474,2291030.0
2023-06-21,10:09:00,42.478,42.555,42.388,42.534,3758530.0
2023-06-21,10:10:00,42.54,42.593,42.529,42.5845,2844110.0
2023-06-21,10:11:00,42.588,42.679,42.573,42.6645,2761320.0
2023-06-21,10:12:00,42.656,42.703,42.65,42.702,2183730.0
2023-06-21,10:13:00,42.698,42.719,42.645,42.6524,1915690.0
2023-06-21,10:14:00,42.652,42.73,42.616,42.722,2218960.0
2023-06-21,10:15:00,42.7163,42.791,42.663,42.7839,2007180.0
2023-06-21,10:16:00,42.7835,42.786,42.691,42.6976,2080440.0
2023-06-21,10:17:00,42.7,42.722,42.6558,42.6965,1308000.0
2023-06-21,10:18:00,42.704,42.759,42.651,42.665,1510340.0
2023-06-21,10:19:00,42.671,42.683,42.5822,42.6013,1768030.0
2023-06-21,10:20:00,42.606,42.66,42.565,42.5695,1248370.0
2023-06-21,10:21:00,42.569,42.571,42.502,42.5228,1555320.0
2023-06-21,10:22:00,42.523,42.558,42.47,42.544,1913180.0
2023-06-21,10:23:00,42.5425,42.599,42.536,42.5895,1343070.0
2023-06-21,10:24:00,42.594,42.596,42.5272,42.558,871200.0
2023-06-21,10:25:00,42.554,42.601,42.525,42.6005,1468440.0
2023-06-21,10:26:00,42.598,42.605,42.525,42.57,1245340.0
2023-06-21,10:27:00,42.5762,42.656,42.5561,42.63,1666970.0
2023-06-21,10:28:00,42.621,42.621,42.528,42.54,1189480.0
2023-06-21,10:29:00,42.541,42.635,42.52,42.635,1155300.0
2023-06-21,10:30:00,42.635,42.717,42.625,42.662,1923020.0
2023-06-21,10:31:00,42.6695,42.6743,42.584,42.617,1121950.0
2023-06-21,10:32:00,42.608,42.646,42.5821,42.6115,977190.0
2023-06-21,10:33:00,42.617,42.6271,42.56,42.62,924010.0
2023-06-21,10:34:00,42.616,42.68,42.5941,42.599,1627630.0
2023-06-21,10:35:00,42.601,42.6381,42.5563,42.5563,949420.0
2023-06-21,10:36:00,42.5574,42.595,42.545,42.582,908280.0
2023-06-21,10:37:00,42.584,42.592,42.508,42.508,1260540.0
2023-06-21,10:38:00,42.508,42.561,42.504,42.559,850810.0
2023-06-21,10:39:00,42.554,42.5912,42.5388,42.555,784880.0
2023-06-21,10:40:00,42.5522,42.5752,42.415,42.422,1986220.0
2023-06-21,10:41:00,42.4169,42.5308,42.414,42.5215,1395540.0
2023-06-21,10:42:00,42.5215,42.5423,42.467,42.476,1444280.0
2023-06-21,10:43:00,42.4752,42.512,42.454,42.4761,842480.0
2023-06-21,10:44:00,42.472,42.508,42.418,42.427,1112120.0
2023-06-21,10:45:00,42.423,42.48,42.4,42.413,1952990.0
2023-06-21,10:46:00,42.425,42.4441,42.31,42.319,2307520.0
2023-06-21,10:47:00,42.314,42.367,42.301,42.339,1847200.0
2023-06-21,10:48:00,42.336,42.353,42.243,42.2455,2307300.0
2023-06-21,10:49:00,42.243,42.29,42.195,42.218,2690250.0
2023-06-21,10:50:00,42.213,42.217,42.136,42.165,2536890.0
2023-06-21,10:51:00,42.165,42.2818,42.151,42.278,2476600.0
2023-06-21,10:52:00,42.28,42.328,42.255,42.2665,1970920.0
2023-06-21,10:53:00,42.273,42.339,42.2654,42.305,1040660.0
2023-06-21,10:54:00,42.3025,42.341,42.243,42.2895,1934390.0
2023-06-21,10:55:00,42.29,42.3789,42.2824,42.363,1236160.0
2023-06-21,10:56:00,42.358,42.38,42.299,42.323,1240320.0
2023-06-21,10:57:00,42.3235,42.3235,42.201,42.219,1537490.0
2023-06-21,10:58:00,42.205,42.217,42.162,42.1755,1308480.0
2023-06-21,10:59:00,42.165,42.236,42.163,42.218,1752800.0
2023-06-21,11:00:00,42.215,42.253,42.2,42.2125,1318340.0
2023-06-21,11:01:00,42.211,42.247,42.187,42.2285,1293210.0
2023-06-21,11:02:00,42.2245,42.24,42.155,42.182,1783640.0
2023-06-21,11:03:00,42.1815,42.219,42.14,42.184,1623960.0
2023-06-21,11:04:00,42.1865,42.1865,42.08,42.109,3305660.0
2023-06-21,11:05:00,42.109,42.243,42.1021,42.235,1915470.0
2023-06-21,11:06:00,42.2335,42.245,42.182,42.216,1058610.0
2023-06-21,11:07:00,42.2187,42.24,42.175,42.195,1042030.0
2023-06-21,11:08:00,42.188,42.194,42.145,42.16,1375390.0
2023-06-21,11:09:00,42.166,42.172,42.125,42.155,1427830.0
2023-06-21,11:10:00,42.155,42.233,42.142,42.2213,1306250.0
2023-06-21,11:11:00,42.2205,42.2395,42.149,42.1545,1094350.0
2023-06-21,11:12:00,42.151,42.2188,42.132,42.206,1769150.0
2023-06-21,11:13:00,42.2039,42.2293,42.185,42.218,1211020.0
2023-06-21,11:14:00,42.215,42.288,42.2112,42.272,1312120.0
2023-06-21,11:15:00,42.279,42.357,42.265,42.3515,1826980.0
2023-06-21,11:16:00,42.352,42.423,42.352,42.4165,2454400.0
2023-06-21,11:17:00,42.415,42.438,42.381,42.4025,1525340.0
2023-06-21,11:18:00,42.406,42.4135,42.36,42.383,1393850.0
2023-06-21,11:19:00,42.373,42.386,42.281,42.284,1527150.0
2023-06-21,11:20:00,42.294,42.395,42.277,42.395,2075570.0
2023-06-21,11:21:00,42.3926,42.434,42.3489,42.4225,1466790.0
2023-06-21,11:22:00,42.427,42.433,42.395,42.408,954410.0
2023-06-21,11:23:00,42.407,42.439,42.401,42.43,833370.0
2023-06-21,11:24:00,42.428,42.485,42.38,42.4694,1340490.0
2023-06-21,11:25:00,42.482,42.518,42.442,42.471,1549400.0
2023-06-21,11:26:00,42.47,42.52,42.4585,42.5111,1241370.0
2023-06-21,11:27:00,42.507,42.54,42.478,42.5285,1322210.0
2023-06-21,11:28:00,42.527,42.5367,42.465,42.4725,1116540.0
2023-06-21,11:29:00,42.4725,42.562,42.467,42.5515,1100430.0
2023-06-21,11:30:00,42.557,42.5687,42.521,42.5331,818530.0
2023-06-21,11:31:00,42.539,42.599,42.5325,42.5835,1096360.0
2023-06-21,11:32:00,42.584,42.604,42.562,42.5805,913390.0
2023-06-21,11:33:00,42.578,42.59,42.561,42.5865,800000.0
2023-06-21,11:34:00,42.583,42.61,42.551,42.5544,1149170.0
2023-06-21,11:35:00,42.555,42.688,42.547,42.685,1724990.0
2023-06-21,11:36:00,42.675,42.725,42.669,42.6721,2097260.0
2023-06-21,11:37:00,42.677,42.759,42.676,42.752,1535990.0
2023-06-21,11:38:00,42.757,42.785,42.722,42.75,1759150.0
2023-06-21,11:39:00,42.744,42.769,42.73,42.7664,1173760.0
2023-06-21,11:40:00,42.766,42.82,42.745,42.792,1917590.0
2023-06-21,11:41:00,42.791,42.823,42.776,42.7825,1517570.0
2023-06-21,11:42:00,42.786,42.797,42.723,42.726,1620720.0
2023-06-21,11:43:00,42.735,42.756,42.71,42.718,1203560.0
2023-06-21,11:44:00,42.723,42.725,42.607,42.6111,2202080.0
2023-06-21,11:45:00,42.6107,42.671,42.6107,42.653,1063260.0
2023-06-21,11:46:00,42.653,42.667,42.607,42.62,1089210.0
2023-06-21,11:47:00,42.6205,42.641,42.602,42.619,925930.0
2023-06-21,11:48:00,42.616,42.64,42.602,42.625,736440.0
2023-06-21,11:49:00,42.62,42.632,42.597,42.6054,788090.0
2023-06-21,11:50:00,42.618,42.63,42.575,42.575,790230.0
2023-06-21,11:51:00,42.5844,42.588,42.506,42.518,1657180.0
2023-06-21,11:52:00,42.518,42.603,42.509,42.582,1187050.0
2023-06-21,11:53:00,42.572,42.577,42.52,42.52,817190.0
2023-06-21,11:54:00,42.52,42.535,42.462,42.4627,1236960.0
2023-06-21,11:55:00,42.466,42.503,42.46,42.493,766670.0
2023-06-21,11:56:00,42.488,42.51,42.456,42.495,794830.0
2023-06-21,11:57:00,42.484,42.54,42.478,42.5295,832290.0
2023-06-21,11:58:00,42.535,42.5701,42.4346,42.438,1640680.0
2023-06-21,11:59:00,42.4405,42.4415,42.357,42.386,1163280.0
2023-06-21,12:00:00,42.387,42.445,42.3772,42.433,853670.0
2023-06-21,12:01:00,42.434,42.437,42.395,42.435,1037520.0
2023-06-21,12:02:00,42.43,42.536,42.43,42.536,1276300.0
2023-06-21,12:03:00,42.529,42.551,42.493,42.506,932440.0
2023-06-21,12:04:00,42.5075,42.554,42.489,42.5454,695020.0
2023-06-21,12:05:00,42.55,42.64,42.55,42.631,1530940.0
2023-06-21,12:06:00,42.6388,42.643,42.5685,42.6117,1105770.0
2023-06-21,12:07:00,42.609,42.688,42.609,42.655,1062650.0
2023-06-21,12:08:00,42.6515,42.664,42.6072,42.6155,691390.0
2023-06-21,12:09:00,42.6196,42.675,42.592,42.6,869250.0
2023-06-21,12:10:00,42.605,42.605,42.545,42.5561,1006530.0
2023-06-21,12:11:00,42.5505,42.564,42.513,42.513,607800.0
2023-06-21,12:12:00,42.5189,42.5405,42.515,42.52,486060.0
2023-06-21,12:13:00,42.5186,42.5914,42.516,42.5834,673500.0
2023-06-21,12:14:00,42.5906,42.64,42.577,42.6275,859580.0
2023-06-21,12:15:00,42.6278,42.682,42.583,42.682,753400.0
2023-06-21,12:16:00,42.683,42.7,42.635,42.691,965080.0
2023-06-21,12:17:00,42.695,42.792,42.687,42.78,1252800.0
2023-06-21,12:18:00,42.78,42.788,42.709,42.752,1050730.0
2023-06-21,12:19:00,42.748,42.769,42.735,42.756,754250.0
2023-06-21,12:20:00,42.758,42.799,42.756,42.7776,1396810.0
2023-06-21,12:21:00,42.7731,42.848,42.7704,42.8459,2078290.0
2023-06-21,12:22:00,42.842,42.888,42.821,42.87,1744030.0
2023-06-21,12:23:00,42.868,42.8789,42.832,42.832,1022810.0
2023-06-21,12:24:00,42.83,42.868,42.822,42.855,795270.0
2023-06-21,12:25:00,42.86,42.872,42.82,42.85,931550.0
2023-06-21,12:26:00,42.8593,42.865,42.765,42.7835,1454470.0
2023-06-21,12:27:00,42.779,42.791,42.743,42.7475,1011640.0
2023-06-21,12:28:00,42.747,42.79,42.735,42.776,803780.0
2023-06-21,12:29:00,42.783,42.809,42.751,42.776,814990.0
2023-06-21,12:30:00,42.7754,42.78,42.712,42.712,1075120.0
2023-06-21,12:31:00,42.712,42.754,42.7062,42.7485,726730.0
2023-06-21,12:32:00,42.7485,42.799,42.747,42.7575,653670.0
2023-06-21,12:33:00,42.754,42.809,42.75,42.8086,469360.0
2023-06-21,12:34:00,42.804,42.827,42.781,42.817,696960.0
2023-06-21,12:35:00,42.8089,42.817,42.753,42.753,507210.0
2023-06-21,12:36:00,42.756,42.819,42.743,42.814,682200.0
2023-06-21,12:37:00,42.803,42.872,42.803,42.871,934850.0
